

ITEM¹øÈ£	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	»óÁ¡ ÆÇ¸Å°¡	»óÁ¡¿¡¼­ »ì ¶§	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
16337	¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16338	0	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	28	APPLY_SP_REGEN	80	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16338	¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16339	0	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	29	APPLY_SP_REGEN	85	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16339	¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	0	0	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	29	APPLY_SP_REGEN	90	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16350	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16351	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_HP_REGEN	59	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16351	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16352	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_HP_REGEN	62	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16352	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16353	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	26	APPLY_HP_REGEN	65	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16353	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16354	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	26	APPLY_HP_REGEN	68	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16354	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16355	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	27	APPLY_HP_REGEN	71	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16355	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16356	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	27	APPLY_HP_REGEN	74	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16356	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16357	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	28	APPLY_HP_REGEN	77	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16357	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16358	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	28	APPLY_HP_REGEN	80	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16358	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16359	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	29	APPLY_HP_REGEN	85	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16359	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	0	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	29	APPLY_HP_REGEN	90	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16370	Ãµ·ç¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16371	0	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_PENETRATE_PCT	20	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16371	Ãµ·ç¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16372	0	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_PENETRATE_PCT	21	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16372	Ãµ·ç¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16373	0	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	26	APPLY_PENETRATE_PCT	21	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16373	Ãµ·ç¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16374	0	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	26	APPLY_PENETRATE_PCT	22	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16374	Ãµ·ç¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16375	0	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	27	APPLY_PENETRATE_PCT	22	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16375	Ãµ·ç¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16376	0	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	27	APPLY_PENETRATE_PCT	23	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16376	Ãµ·ç¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16377	0	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	28	APPLY_PENETRATE_PCT	23	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16377	Ãµ·ç¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16378	0	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	28	APPLY_PENETRATE_PCT	24	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16378	Ãµ·ç¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16379	0	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	29	APPLY_PENETRATE_PCT	24	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16379	Ãµ·ç¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	0	0	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	29	APPLY_PENETRATE_PCT	25	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17000	³ª¹«±Í°ÉÀÌ+0	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	500	500	17001	271	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17001	³ª¹«±Í°ÉÀÌ+1	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	800	800	17002	272	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	2	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17002	³ª¹«±Í°ÉÀÌ+2	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1100	1100	17003	273	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	3	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17003	³ª¹«±Í°ÉÀÌ+3	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1700	1700	17004	274	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	4	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17004	³ª¹«±Í°ÉÀÌ+4	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	2500	2500	17005	275	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	5	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17005	³ª¹«±Í°ÉÀÌ+5	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	4000	4000	17006	276	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	6	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17006	³ª¹«±Í°ÉÀÌ+6	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	6000	6000	17007	277	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	7	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17007	³ª¹«±Í°ÉÀÌ+7	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	9000	9000	17008	278	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	8	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17008	³ª¹«±Í°ÉÀÌ+8	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	13000	13000	17009	279	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	9	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17009	³ª¹«±Í°ÉÀÌ+9	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	20000	20000	0	0	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17020	±¸¸®±Í°ÉÀÌ+0	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	500	500	17021	271	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17021	±¸¸®±Í°ÉÀÌ+1	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	800	800	17022	272	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	2	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17022	±¸¸®±Í°ÉÀÌ+2	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1100	1100	17023	273	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	3	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17023	±¸¸®±Í°ÉÀÌ+3	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1700	1700	17024	274	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	4	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17024	±¸¸®±Í°ÉÀÌ+4	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	2500	2500	17025	275	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	5	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17025	±¸¸®±Í°ÉÀÌ+5	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	4000	4000	17026	276	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	6	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17026	±¸¸®±Í°ÉÀÌ+6	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	6000	6000	17027	277	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	7	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17027	±¸¸®±Í°ÉÀÌ+7	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	9000	9000	17028	278	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	8	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17028	±¸¸®±Í°ÉÀÌ+8	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	13000	13000	17029	279	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	9	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17029	±¸¸®±Í°ÉÀÌ+9	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	20000	20000	0	0	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17040	Àº±Í°ÉÀÌ+0	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	500	500	17041	271	15	LEVEL	15	LIMIT_NONE	0	APPLY_CON	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17041	Àº±Í°ÉÀÌ+1	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	800	800	17042	272	15	LEVEL	15	LIMIT_NONE	0	APPLY_CON	2	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17042	Àº±Í°ÉÀÌ+2	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1100	1100	17043	273	15	LEVEL	15	LIMIT_NONE	0	APPLY_CON	3	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17043	Àº±Í°ÉÀÌ+3	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1700	1700	17044	274	15	LEVEL	15	LIMIT_NONE	0	APPLY_CON	4	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17044	Àº±Í°ÉÀÌ+4	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	2500	2500	17045	275	15	LEVEL	15	LIMIT_NONE	0	APPLY_CON	5	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17045	Àº±Í°ÉÀÌ+5	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	4000	4000	17046	276	15	LEVEL	15	LIMIT_NONE	0	APPLY_CON	6	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17046	Àº±Í°ÉÀÌ+6	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	6000	6000	17047	277	15	LEVEL	15	LIMIT_NONE	0	APPLY_CON	7	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17047	Àº±Í°ÉÀÌ+7	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	9000	9000	17048	278	15	LEVEL	15	LIMIT_NONE	0	APPLY_CON	8	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17048	Àº±Í°ÉÀÌ+8	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	13000	13000	17049	279	15	LEVEL	15	LIMIT_NONE	0	APPLY_CON	9	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17049	Àº±Í°ÉÀÌ+9	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	20000	20000	0	0	15	LEVEL	15	LIMIT_NONE	0	APPLY_CON	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17060	±Ý±Í°ÉÀÌ+0	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	500	500	17061	271	15	LEVEL	22	LIMIT_NONE	0	APPLY_INT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17061	±Ý±Í°ÉÀÌ+1	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	800	800	17062	272	15	LEVEL	22	LIMIT_NONE	0	APPLY_INT	2	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17062	±Ý±Í°ÉÀÌ+2	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1100	1100	17063	273	15	LEVEL	22	LIMIT_NONE	0	APPLY_INT	3	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17063	±Ý±Í°ÉÀÌ+3	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1700	1700	17064	274	15	LEVEL	22	LIMIT_NONE	0	APPLY_INT	4	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17064	±Ý±Í°ÉÀÌ+4	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	2500	2500	17065	275	15	LEVEL	22	LIMIT_NONE	0	APPLY_INT	5	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17065	±Ý±Í°ÉÀÌ+5	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	4000	4000	17066	276	15	LEVEL	22	LIMIT_NONE	0	APPLY_INT	6	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17066	±Ý±Í°ÉÀÌ+6	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	6000	6000	17067	277	15	LEVEL	22	LIMIT_NONE	0	APPLY_INT	7	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17067	±Ý±Í°ÉÀÌ+7	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	9000	9000	17068	278	15	LEVEL	22	LIMIT_NONE	0	APPLY_INT	8	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17068	±Ý±Í°ÉÀÌ+8	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	13000	13000	17069	279	15	LEVEL	22	LIMIT_NONE	0	APPLY_INT	9	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17069	±Ý±Í°ÉÀÌ+9	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	20000	20000	0	0	15	LEVEL	22	LIMIT_NONE	0	APPLY_INT	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17080	¿Á±Í°ÉÀÌ+0	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1000	1000	17081	280	15	LEVEL	28	LIMIT_NONE	0	APPLY_DEX	3	APPLY_MAX_SP	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17081	¿Á±Í°ÉÀÌ+1	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1600	1600	17082	281	15	LEVEL	28	LIMIT_NONE	0	APPLY_DEX	4	APPLY_MAX_SP	15	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17082	¿Á±Í°ÉÀÌ+2	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	2500	2500	17083	282	15	LEVEL	28	LIMIT_NONE	0	APPLY_DEX	5	APPLY_MAX_SP	20	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17083	¿Á±Í°ÉÀÌ+3	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	4000	4000	17084	283	15	LEVEL	28	LIMIT_NONE	0	APPLY_DEX	6	APPLY_MAX_SP	35	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17084	¿Á±Í°ÉÀÌ+4	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	8000	8000	17085	284	15	LEVEL	28	LIMIT_NONE	0	APPLY_DEX	7	APPLY_MAX_SP	50	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17085	¿Á±Í°ÉÀÌ+5	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	16000	16000	17086	285	15	LEVEL	28	LIMIT_NONE	0	APPLY_DEX	8	APPLY_MAX_SP	70	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17086	¿Á±Í°ÉÀÌ+6	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	32000	32000	17087	286	15	LEVEL	28	LIMIT_NONE	0	APPLY_DEX	9	APPLY_MAX_SP	110	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17087	¿Á±Í°ÉÀÌ+7	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	64000	64000	17088	287	15	LEVEL	28	LIMIT_NONE	0	APPLY_DEX	10	APPLY_MAX_SP	160	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17088	¿Á±Í°ÉÀÌ+8	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	120000	120000	17089	288	15	LEVEL	28	LIMIT_NONE	0	APPLY_DEX	11	APPLY_MAX_SP	230	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17089	¿Á±Í°ÉÀÌ+9	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	250000	250000	17250	0	15	LEVEL	28	LIMIT_NONE	0	APPLY_DEX	12	APPLY_MAX_SP	350	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17100	Èæ´Ü±Í°ÉÀÌ+0	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1000	1000	17101	280	15	LEVEL	33	LIMIT_NONE	0	APPLY_STR	3	APPLY_MAX_HP	25	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17101	Èæ´Ü±Í°ÉÀÌ+1	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1600	1600	17102	281	15	LEVEL	33	LIMIT_NONE	0	APPLY_STR	4	APPLY_MAX_HP	40	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17102	Èæ´Ü±Í°ÉÀÌ+2	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	2500	2500	17103	282	15	LEVEL	33	LIMIT_NONE	0	APPLY_STR	5	APPLY_MAX_HP	60	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17103	Èæ´Ü±Í°ÉÀÌ+3	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	4000	4000	17104	283	15	LEVEL	33	LIMIT_NONE	0	APPLY_STR	6	APPLY_MAX_HP	100	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17104	Èæ´Ü±Í°ÉÀÌ+4	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	8000	8000	17105	284	15	LEVEL	33	LIMIT_NONE	0	APPLY_STR	7	APPLY_MAX_HP	150	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17105	Èæ´Ü±Í°ÉÀÌ+5	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	16000	16000	17106	285	15	LEVEL	33	LIMIT_NONE	0	APPLY_STR	8	APPLY_MAX_HP	250	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17106	Èæ´Ü±Í°ÉÀÌ+6	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	32000	32000	17107	286	15	LEVEL	33	LIMIT_NONE	0	APPLY_STR	9	APPLY_MAX_HP	400	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17107	Èæ´Ü±Í°ÉÀÌ+7	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	64000	64000	17108	287	15	LEVEL	33	LIMIT_NONE	0	APPLY_STR	10	APPLY_MAX_HP	650	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17108	Èæ´Ü±Í°ÉÀÌ+8	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	120000	120000	17109	288	15	LEVEL	33	LIMIT_NONE	0	APPLY_STR	11	APPLY_MAX_HP	1000	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17109	Èæ´Ü±Í°ÉÀÌ+9	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	250000	250000	17270	0	15	LEVEL	33	LIMIT_NONE	0	APPLY_STR	12	APPLY_MAX_HP	1650	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17120	ÁøÁÖ±Í°ÉÀÌ+0	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1000	1000	17121	280	15	LEVEL	38	LIMIT_NONE	0	APPLY_CON	3	APPLY_SP_REGEN	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17121	ÁøÁÖ±Í°ÉÀÌ+1	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1600	1600	17122	281	15	LEVEL	38	LIMIT_NONE	0	APPLY_CON	4	APPLY_SP_REGEN	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17122	ÁøÁÖ±Í°ÉÀÌ+2	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	2500	2500	17123	282	15	LEVEL	38	LIMIT_NONE	0	APPLY_CON	5	APPLY_SP_REGEN	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17123	ÁøÁÖ±Í°ÉÀÌ+3	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	4000	4000	17124	283	15	LEVEL	38	LIMIT_NONE	0	APPLY_CON	6	APPLY_SP_REGEN	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
